25, m, true, false
25, f, true, true
22, f, true, true
21, m, true, false
21, m, true, false
21, f, true, true
20, m, true, false
19, f, true, true
19, f, true, true
19, m, true, false
19, m, true, false
19, m, true, false
19, m, true, false
19, m, true, false
18, m, true, false
18, m, true, false
18, m, true, false
17, m, true, false
17, f, true, true
17, m, true, false
17, m, true, false
17, m, true, false
17, f, true, true
17, f, true, true
17, f, true, true
17, m, true, false
17, m, true, false
16, f, true, true
16, m, true, false
16, m, true, false
16, f, true, true
16, f, true, true
16, f, true, true
16, f, true, true
16, f, true, true
16, m, true, false
16, f, true, true
16, f, true, true
16, m, true, false
16, f, true, true
16, m, true, false
15, m, true, false
15, m, true, false
15, m, true, false
15, m, true, false
15, f, true, true
15, m, true, false
15, f, true, true
15, m, true, false
15, f, true, true
15, f, true, true
15, m, true, false
15, f, true, true
15, f, true, true
15, f, true, true
15, m, true, false
14, m, true, false
14, m, true, false
14, m, true, false
14, f, true, true
14, m, true, false
14, m, true, false
14, f, true, true
14, m, true, false
14, m, true, false
14, m, true, false
14, f, true, true
14, f, true, true
14, f, true, true
14, m, true, false
14, f, true, true
14, m, true, false
14, f, true, true
14, m, true, false
14, m, true, false
14, f, true, true
14, m, true, false
14, f, true, true
14, f, true, true
14, f, true, true
14, m, true, false
14, m, true, false
14, m, true, false
14, m, true, false
14, m, true, false
14, m, true, false
14, m, true, false
14, m, true, false
14, f, true, true
14, m, true, false
14, f, true, true
14, m, true, false
13, m, true, false
13, f, true, true
13, f, true, true
13, m, true, false
13, f, true, true
13, m, true, false
13, m, true, false
13, f, true, true
13, m, true, false
13, f, true, true
13, m, true, false
13, f, true, true
13, m, true, false
13, m, true, false
13, m, true, false
13, m, true, false
13, m, true, false
13, f, true, true
13, m, true, false
13, m, true, false
13, f, true, true
13, m, true, false
13, f, true, true
13, f, true, true
13, m, true, false
13, m, true, false
13, f, true, true
13, f, true, true
13, m, true, false
13, f, true, true
13, m, true, false
13, m, true, false
13, f, true, true
13, m, true, false
13, m, true, false
13, m, true, false
13, m, true, false
13, m, true, false
13, f, true, true
13, f, true, true
13, f, true, true
13, f, true, true
13, m, true, false
13, f, true, true
13, f, true, true
13, m, true, false
13, m, true, false
13, f, true, true
13, f, true, true
13, f, true, true
13, f, true, true
13, m, true, false
13, m, true, false
13, m, true, false
13, m, true, false
13, m, true, false
13, m, true, false
13, m, true, false
13, m, true, false
13, m, true, false
13, f, true, true
13, m, true, false
13, m, true, false
13, f, true, true
13, f, true, true
13, f, true, true
13, f, true, true
13, m, true, false
13, m, true, false
12, f, true, true
12, m, true, false
12, m, true, false
12, m, true, false
12, f, true, true
12, f, true, true
12, f, true, true
12, m, true, false
12, m, true, false
12, f, true, true
12, m, true, false
12, f, true, true
12, m, true, false
12, m, true, false
12, m, true, false
12, f, true, true
12, m, true, false
12, m, true, false
12, m, true, false
12, f, true, true
12, f, true, true
12, f, true, true
12, f, true, true
12, f, true, true
12, m, true, false
12, m, true, false
12, f, true, true
12, f, true, true
12, f, true, true
12, m, true, false
12, f, true, true
12, m, true, false
12, m, true, false
12, m, true, false
12, m, true, false
12, f, true, true
12, f, true, true
12, f, true, true
12, m, true, false
12, f, true, true
12, f, true, true
12, m, true, false
12, m, true, false
12, m, true, false
12, m, true, false
12, f, true, true
12, f, true, true
12, m, true, false
12, m, true, false
12, m, true, false
12, m, true, false
12, m, true, false
12, f, true, true
12, m, true, false
12, f, true, true
12, m, true, false
12, f, true, true
12, f, true, true
12, f, true, true
12, m, true, false
12, m, true, false
12, m, true, false
12, m, true, false
12, f, true, true
12, f, true, true
12, f, true, true
12, f, true, true
