25, m, true, false
25, f, true, true
15, f, true, true
14, m, true, false
13, f, true, true
13, f, true, true
13, m, true, false
13, f, true, true
13, f, true, true
13, f, true, true
13, m, true, false
12, m, true, false
12, m, true, false
12, m, true, false
11, f, true, true
11, f, true, true
11, f, true, false
11, m, true, false
11, f, true, false
11, f, true, false
10, m, true, false
10, f, true, false
10, m, true, false
9, f, false, false
9, m, false, false
9, m, false, false
9, m, false, false
8, m, false, false
8, f, false, false
8, m, false, false
8, f, false, false
8, f, false, false
8, f, false, false
8, f, false, false
8, f, false, false
7, f, false, false
7, m, false, false
7, f, false, false
7, f, false, false
7, f, false, false
7, f, false, false
6, m, false, false
6, f, false, false
6, f, false, false
6, f, false, false
6, f, false, false
6, m, false, false
5, f, false, false
5, m, false, false
5, m, false, false
5, m, false, false
5, m, false, false
5, f, false, false
5, f, false, false
5, f, false, false
5, f, false, false
4, f, false, false
4, m, false, false
4, m, false, false
4, f, false, false
4, m, false, false
4, m, false, false
4, m, false, false
4, f, false, false
4, m, false, false
4, m, false, false
4, m, false, false
4, m, false, false
3, m, false, false
3, m, false, false
3, m, false, false
3, m, false, false
3, m, false, false
3, f, false, false
3, m, false, false
3, m, false, false
2, f, false, false
2, m, false, false
2, m, false, false
2, f, false, false
2, f, false, false
2, m, false, false
2, m, false, false
2, m, false, false
2, f, false, false
2, m, false, false
2, f, false, false
2, f, false, false
2, f, false, false
2, f, false, false
2, f, false, false
2, f, false, false
2, m, false, false
2, m, false, false
2, m, false, false
2, f, false, false
2, f, false, false
2, f, false, false
2, f, false, false
2, m, false, false
2, f, false, false
2, m, false, false
2, m, false, false
2, f, false, false
2, f, false, false
2, f, false, false
2, f, false, false
2, m, false, false
2, m, false, false
1, m, false, false
1, m, false, false
1, f, false, false
1, f, false, false
1, m, false, false
1, m, false, false
1, m, false, false
1, f, false, false
1, f, false, false
1, m, false, false
1, m, false, false
1, f, false, false
1, m, false, false
1, m, false, false
1, m, false, false
1, m, false, false
1, f, false, false
1, m, false, false
1, m, false, false
1, f, false, false
1, f, false, false
1, m, false, false
1, m, false, false
1, f, false, false
1, f, false, false
1, f, false, false
1, f, false, false
1, f, false, false
1, f, false, false
1, f, false, false
1, f, false, false
1, m, false, false
1, f, false, false
1, f, false, false
1, f, false, false
1, f, false, false
1, f, false, false
1, f, false, false
1, f, false, false
1, m, false, false
1, m, false, false
1, m, false, false
1, f, false, false
